geometry,x,y,sample_id,assigned_file
POINT (1324875.637 7741309.46),1324875.637,7741309.46,2798,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1694752.334 7141788.794),1694752.334,7141788.794,2799,/home/grace/FloodFiles/FPR12Bldgs_SVI_Pop_Feb2025.gdb
POINT (1252748.024 7592486.855),1252748.024,7592486.855,2800,/home/grace/FloodFiles/FPR07Bldgs_SVI_Pop_Feb2025.gdb
POINT (1506305.836 7614097.701),1506305.836,7614097.701,2801,/home/grace/FloodFiles/FPR07Bldgs_SVI_Pop_Feb2025.gdb
POINT (1383155.454 7318581.408),1383155.454,7318581.408,2802,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (2002004.527 7563779.906),2002004.527,7563779.906,2803,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1317904.095 7789781.844),1317904.095,7789781.844,2804,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1211618.177 7352202.357),1211618.177,7352202.357,2805,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1774536.503 7551326.692),1774536.503,7551326.692,2806,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1721518.254 7591993.971),1721518.254,7591993.971,2807,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1459544.463 7680034.616),1459544.463,7680034.616,2808,/home/grace/FloodFiles/FPR07Bldgs_SVI_Pop_Feb2025.gdb
POINT (1068868.523 7491930.028),1068868.523,7491930.028,2809,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1226163.757 7638164.413),1226163.757,7638164.413,2810,/home/grace/FloodFiles/FPR07Bldgs_SVI_Pop_Feb2025.gdb
POINT (1461121.313 7263562.372),1461121.313,7263562.372,2811,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1713468.472 7533402.997),1713468.472,7533402.997,2812,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1773550.619 7181415.963),1773550.619,7181415.963,2813,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1556024.392 7272505.614),1556024.392,7272505.614,2814,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1173622.235 7317039.827),1173622.235,7317039.827,2815,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1779790.13 7426182.007),1779790.13,7426182.007,2816,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1650542.099 7022585.511),1650542.099,7022585.511,2817,/home/grace/FloodFiles/FPR13Bldgs_SVI_Pop_Feb2025.gdb
POINT (1800231.86 7170831.192),1800231.86,7170831.192,2818,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1569855.531 7557986.38),1569855.531,7557986.38,2819,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1764746.883 7617540.391),1764746.883,7617540.391,2820,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1146887.22 7251434.057),1146887.22,7251434.057,2821,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1790357.979 7276269.545),1790357.979,7276269.545,2822,/home/grace/FloodFiles/FPR08Bldgs_SVI_Pop_Feb2025.gdb
POINT (1053755.82 7317565.166),1053755.82,7317565.166,2823,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1890896.55 7553040.291),1890896.55,7553040.291,2824,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1669729.13 7026464.832),1669729.13,7026464.832,2825,/home/grace/FloodFiles/FPR13Bldgs_SVI_Pop_Feb2025.gdb
POINT (1655701.372 7606250.974),1655701.372,7606250.974,2826,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1694648.38 6908179.451),1694648.38,6908179.451,2827,/home/grace/FloodFiles/FPR15Bldgs_SVI_Pop_Feb2025.gdb
POINT (1278126.747 7333387.298),1278126.747,7333387.298,2828,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1873311.169 7298962.293),1873311.169,7298962.293,2829,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1962210.21 7531112.878),1962210.21,7531112.878,2830,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1272325.169 7979494.2),1272325.169,7979494.2,2831,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1679271.229 7437137.859),1679271.229,7437137.859,2832,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (2027443.99 7428875.545),2027443.99,7428875.545,2833,/home/grace/FloodFiles/FPR04Bldgs_SVI_Pop_Feb2025.gdb
POINT (1279000.112 7743977.697),1279000.112,7743977.697,2834,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1452577.93 7641582.102),1452577.93,7641582.102,2835,/home/grace/FloodFiles/FPR07Bldgs_SVI_Pop_Feb2025.gdb
POINT (1611842.433 7235585.758),1611842.433,7235585.758,2836,/home/grace/FloodFiles/FPR08Bldgs_SVI_Pop_Feb2025.gdb
POINT (1335634.655 7912590.94),1335634.655,7912590.94,2837,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1994611.657 7673428.77),1994611.657,7673428.77,2838,/home/grace/FloodFiles/FPR02Bldgs_SVI_Pop_Feb2025.gdb
POINT (1422679.704 7319486.531),1422679.704,7319486.531,2839,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1102602.278 7528312.73),1102602.278,7528312.73,2840,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1400952.057 7411472.196),1400952.057,7411472.196,2841,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1446895.677 7652460.505),1446895.677,7652460.505,2842,/home/grace/FloodFiles/FPR07Bldgs_SVI_Pop_Feb2025.gdb
POINT (1357427.329 7618210.74),1357427.329,7618210.74,2843,/home/grace/FloodFiles/FPR07Bldgs_SVI_Pop_Feb2025.gdb
POINT (1681143.456 7435709.097),1681143.456,7435709.097,2844,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1575048.528 7537521.128),1575048.528,7537521.128,2845,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1777466.428 7337953.874),1777466.428,7337953.874,2846,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1221330.174 7441409.606),1221330.174,7441409.606,2847,/home/grace/FloodFiles/FPR09Bldgs_SVI_Pop_Feb2025.gdb
POINT (962664.7484 7499371.39),962664.7484,7499371.39,2848,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1494764.343 8031895.606),1494764.343,8031895.606,2849,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1206077.674 7304324.166),1206077.674,7304324.166,2850,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1662176.497 6931900.557),1662176.497,6931900.557,2851,/home/grace/FloodFiles/FPR15Bldgs_SVI_Pop_Feb2025.gdb
POINT (1912654.987 7554008.736),1912654.987,7554008.736,2852,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1292081.635 7987597.809),1292081.635,7987597.809,2853,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1495085.725 7222605.406),1495085.725,7222605.406,2854,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1417757.746 7280852.708),1417757.746,7280852.708,2855,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1210623.998 7507814.333),1210623.998,7507814.333,2856,/home/grace/FloodFiles/FPR09Bldgs_SVI_Pop_Feb2025.gdb
POINT (1513146.193 7402148.208),1513146.193,7402148.208,2857,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1712744.167 6899387.527),1712744.167,6899387.527,2858,/home/grace/FloodFiles/FPR15Bldgs_SVI_Pop_Feb2025.gdb
POINT (1717134.77 7334906.9),1717134.77,7334906.9,2859,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1725377.412 7383659.041),1725377.412,7383659.041,2860,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1831287.928 7509650.686),1831287.928,7509650.686,2861,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1961115.695 7449251.896),1961115.695,7449251.896,2862,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1391451.951 8032713.268),1391451.951,8032713.268,2863,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1736187.18 7206274.298),1736187.18,7206274.298,2864,/home/grace/FloodFiles/FPR08Bldgs_SVI_Pop_Feb2025.gdb
POINT (1587377.881 7779005.325),1587377.881,7779005.325,2865,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1135570.455 7515955.71),1135570.455,7515955.71,2866,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1618252.959 7018825.854),1618252.959,7018825.854,2867,/home/grace/FloodFiles/FPR13Bldgs_SVI_Pop_Feb2025.gdb
POINT (1254956.292 7587226.147),1254956.292,7587226.147,2868,/home/grace/FloodFiles/FPR07Bldgs_SVI_Pop_Feb2025.gdb
POINT (1529753.141 7485179.191),1529753.141,7485179.191,2869,/home/grace/FloodFiles/FPR09Bldgs_SVI_Pop_Feb2025.gdb
POINT (1739161.941 7133861.31),1739161.941,7133861.31,2870,/home/grace/FloodFiles/FPR12Bldgs_SVI_Pop_Feb2025.gdb
POINT (1801446.361 7164429.704),1801446.361,7164429.704,2871,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1508209.97 7683236.477),1508209.97,7683236.477,2872,/home/grace/FloodFiles/FPR07Bldgs_SVI_Pop_Feb2025.gdb
POINT (1273241.409 7800728.832),1273241.409,7800728.832,2873,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1329750.595 8031113.26),1329750.595,8031113.26,2874,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1811280.618 7186110.633),1811280.618,7186110.633,2875,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1806961.819 7459289.146),1806961.819,7459289.146,2876,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1727637.082 7290453.732),1727637.082,7290453.732,2877,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1446302.649 7934898.353),1446302.649,7934898.353,2878,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1516390.399 7136768.62),1516390.399,7136768.62,2879,/home/grace/FloodFiles/FPR13Bldgs_SVI_Pop_Feb2025.gdb
POINT (1089109.625 7345650.871),1089109.625,7345650.871,2880,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1455167.158 7207111.555),1455167.158,7207111.555,2881,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (980337.7889 7488068.307),980337.7889,7488068.307,2882,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1676264.387 7290612.116),1676264.387,7290612.116,2883,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1300524.65 8014911.719),1300524.65,8014911.719,2884,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1023591.374 7539272.245),1023591.374,7539272.245,2885,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1844980.209 7699372.007),1844980.209,7699372.007,2886,/home/grace/FloodFiles/FPR02Bldgs_SVI_Pop_Feb2025.gdb
POINT (1931065.325 7659328.476),1931065.325,7659328.476,2887,/home/grace/FloodFiles/FPR02Bldgs_SVI_Pop_Feb2025.gdb
POINT (1455771.339 7925093.481),1455771.339,7925093.481,2888,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1720225.28 7734627.376),1720225.28,7734627.376,2889,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1028876.575 7545940.951),1028876.575,7545940.951,2890,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1432148.778 7858278.619),1432148.778,7858278.619,2891,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1897143.165 7423662.724),1897143.165,7423662.724,2892,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1515374.509 7412060.965),1515374.509,7412060.965,2893,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1010966.479 7488672.671),1010966.479,7488672.671,2894,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1392261.52 7585400.209),1392261.52,7585400.209,2895,/home/grace/FloodFiles/FPR07Bldgs_SVI_Pop_Feb2025.gdb
POINT (1991377.941 7456257.978),1991377.941,7456257.978,2896,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1382017.292 7340970.033),1382017.292,7340970.033,2897,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1535546.783 7323109.307),1535546.783,7323109.307,2898,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1326276.071 7787897.008),1326276.071,7787897.008,2899,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1682252.684 7094986.445),1682252.684,7094986.445,2900,/home/grace/FloodFiles/FPR13Bldgs_SVI_Pop_Feb2025.gdb
POINT (1418650.801 7583600.871),1418650.801,7583600.871,2901,/home/grace/FloodFiles/FPR07Bldgs_SVI_Pop_Feb2025.gdb
POINT (1164451.227 7387193.704),1164451.227,7387193.704,2902,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1641835.45 7394455.152),1641835.45,7394455.152,2903,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1238078.016 7876187.418),1238078.016,7876187.418,2904,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1609535.68 7094846.68),1609535.68,7094846.68,2905,/home/grace/FloodFiles/FPR13Bldgs_SVI_Pop_Feb2025.gdb
POINT (1451341.714 7914138.628),1451341.714,7914138.628,2906,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1894523.805 7546999.705),1894523.805,7546999.705,2907,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1543753.973 7353768.598),1543753.973,7353768.598,2908,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1842601.458 7426104.302),1842601.458,7426104.302,2909,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1383460.657 7624749.885),1383460.657,7624749.885,2910,/home/grace/FloodFiles/FPR07Bldgs_SVI_Pop_Feb2025.gdb
POINT (1458798.247 7890162.859),1458798.247,7890162.859,2911,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1048892.535 7419564.422),1048892.535,7419564.422,2912,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1185200.618 7348539.107),1185200.618,7348539.107,2913,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1400783.72 7966584.635),1400783.72,7966584.635,2914,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (2001785.409 7659182.292),2001785.409,7659182.292,2915,/home/grace/FloodFiles/FPR02Bldgs_SVI_Pop_Feb2025.gdb
POINT (1671080.58 7768434.53),1671080.58,7768434.53,2916,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1455789.4 7256547.793),1455789.4,7256547.793,2917,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1308657.805 7335958.544),1308657.805,7335958.544,2918,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1790473.615 7433774.547),1790473.615,7433774.547,2919,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1601291.835 7745735.461),1601291.835,7745735.461,2920,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1558343.207 7359195.545),1558343.207,7359195.545,2921,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1428140.153 7325970.315),1428140.153,7325970.315,2922,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1469794.123 7414284.531),1469794.123,7414284.531,2923,/home/grace/FloodFiles/FPR09Bldgs_SVI_Pop_Feb2025.gdb
POINT (1082005.223 7429891.584),1082005.223,7429891.584,2924,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1799735.253 7154613.544),1799735.253,7154613.544,2925,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1700560.962 7154212.036),1700560.962,7154212.036,2926,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1569354.22 7067573.025),1569354.22,7067573.025,2927,/home/grace/FloodFiles/FPR13Bldgs_SVI_Pop_Feb2025.gdb
POINT (1443139.839 7600156.258),1443139.839,7600156.258,2928,/home/grace/FloodFiles/FPR07Bldgs_SVI_Pop_Feb2025.gdb
POINT (1666523.626 7439220.827),1666523.626,7439220.827,2929,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1847467.652 7175693.365),1847467.652,7175693.365,2930,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1252559.153 7552639.87),1252559.153,7552639.87,2931,/home/grace/FloodFiles/FPR09Bldgs_SVI_Pop_Feb2025.gdb
POINT (1431748.975 7842592.587),1431748.975,7842592.587,2932,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1400135.78 8018486.246),1400135.78,8018486.246,2933,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1194880.585 7506301.403),1194880.585,7506301.403,2934,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1889091.441 7599034.664),1889091.441,7599034.664,2935,/home/grace/FloodFiles/FPR02Bldgs_SVI_Pop_Feb2025.gdb
POINT (1314158.935 7842175.122),1314158.935,7842175.122,2936,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1640643.58 7185043.328),1640643.58,7185043.328,2937,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1515428.694 7390357.502),1515428.694,7390357.502,2938,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (2018097.665 7560607.466),2018097.665,7560607.466,2939,/home/grace/FloodFiles/FPR04Bldgs_SVI_Pop_Feb2025.gdb
POINT (1355798.547 7665371.687),1355798.547,7665371.687,2940,/home/grace/FloodFiles/FPR07Bldgs_SVI_Pop_Feb2025.gdb
POINT (1731868.371 7637391.991),1731868.371,7637391.991,2941,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1711355.879 7100665.724),1711355.879,7100665.724,2942,/home/grace/FloodFiles/FPR13Bldgs_SVI_Pop_Feb2025.gdb
POINT (2026467.283 7568351.595),2026467.283,7568351.595,2943,/home/grace/FloodFiles/FPR04Bldgs_SVI_Pop_Feb2025.gdb
POINT (1455313.977 7216337.054),1455313.977,7216337.054,2944,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1128246.663 7278777.862),1128246.663,7278777.862,2945,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1773169.071 7356636.097),1773169.071,7356636.097,2946,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1369937.466 7325953.879),1369937.466,7325953.879,2947,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1480384.706 7214616.066),1480384.706,7214616.066,2948,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (2038665.267 7515674.877),2038665.267,7515674.877,2949,/home/grace/FloodFiles/FPR04Bldgs_SVI_Pop_Feb2025.gdb
POINT (1533747.018 7693016.377),1533747.018,7693016.377,2950,/home/grace/FloodFiles/FPR07Bldgs_SVI_Pop_Feb2025.gdb
POINT (1391816.456 7620314.015),1391816.456,7620314.015,2951,/home/grace/FloodFiles/FPR07Bldgs_SVI_Pop_Feb2025.gdb
POINT (2029710.685 7538634.322),2029710.685,7538634.322,2952,/home/grace/FloodFiles/FPR04Bldgs_SVI_Pop_Feb2025.gdb
POINT (1335234.716 7946364.359),1335234.716,7946364.359,2953,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1186458.012 7248276.82),1186458.012,7248276.82,2954,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1442438.342 7662125.433),1442438.342,7662125.433,2955,/home/grace/FloodFiles/FPR07Bldgs_SVI_Pop_Feb2025.gdb
POINT (1317908.673 7977970.997),1317908.673,7977970.997,2956,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1743821.812 7336054.533),1743821.812,7336054.533,2957,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1673983.241 7318727.741),1673983.241,7318727.741,2958,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1530158.415 7169518.462),1530158.415,7169518.462,2959,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1997828.22 7462248.763),1997828.22,7462248.763,2960,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1420285.595 7846225.228),1420285.595,7846225.228,2961,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1570121.693 7722085.718),1570121.693,7722085.718,2962,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1312952.192 7789471.959),1312952.192,7789471.959,2963,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1754192.664 6938913.695),1754192.664,6938913.695,2964,/home/grace/FloodFiles/FPR15Bldgs_SVI_Pop_Feb2025.gdb
POINT (1634354.712 7325314.451),1634354.712,7325314.451,2965,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1055675.586 7383660.054),1055675.586,7383660.054,2966,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1710394.187 7531523.721),1710394.187,7531523.721,2967,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1360945.356 7741836.012),1360945.356,7741836.012,2968,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1825031.652 7498835.381),1825031.652,7498835.381,2969,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1733186.234 7211550.528),1733186.234,7211550.528,2970,/home/grace/FloodFiles/FPR08Bldgs_SVI_Pop_Feb2025.gdb
POINT (1261357.726 7524293.35),1261357.726,7524293.35,2971,/home/grace/FloodFiles/FPR09Bldgs_SVI_Pop_Feb2025.gdb
POINT (1809941.076 7458537.135),1809941.076,7458537.135,2972,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1506394.842 7314755.356),1506394.842,7314755.356,2973,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1977894.801 7447829.084),1977894.801,7447829.084,2974,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1644665.118 7509987.683),1644665.118,7509987.683,2975,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1236960.243 7903601.949),1236960.243,7903601.949,2976,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1750252.102 7445168.396),1750252.102,7445168.396,2977,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1332602.481 7628837.669),1332602.481,7628837.669,2978,/home/grace/FloodFiles/FPR07Bldgs_SVI_Pop_Feb2025.gdb
POINT (1736471.089 7064232.383),1736471.089,7064232.383,2979,/home/grace/FloodFiles/FPR13Bldgs_SVI_Pop_Feb2025.gdb
POINT (1522191.215 7196289.569),1522191.215,7196289.569,2980,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (2040380.925 7645400.585),2040380.925,7645400.585,2981,/home/grace/FloodFiles/FPR02Bldgs_SVI_Pop_Feb2025.gdb
POINT (1919611.211 7366301.172),1919611.211,7366301.172,2982,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1920129.581 7464782.054),1920129.581,7464782.054,2983,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1884190.212 7603983.537),1884190.212,7603983.537,2984,/home/grace/FloodFiles/FPR02Bldgs_SVI_Pop_Feb2025.gdb
POINT (1636220.746 7684159.802),1636220.746,7684159.802,2985,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1761464.181 7719889.756),1761464.181,7719889.756,2986,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1850056.943 7328675.056),1850056.943,7328675.056,2987,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1487203.591 7963383.258),1487203.591,7963383.258,2988,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (2080785.992 7338837.828),2080785.992,7338837.828,2989,/home/grace/FloodFiles/FPR04Bldgs_SVI_Pop_Feb2025.gdb
POINT (1766597.298 7304032.724),1766597.298,7304032.724,2990,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1610636.191 7397021.498),1610636.191,7397021.498,2991,/home/grace/FloodFiles/FPR08Bldgs_SVI_Pop_Feb2025.gdb
